id;siglaTipo;numero;ano;eco_score_neural
2519925;PL;2681;2025;59.059216
2519927;PL;2682;2025;59.03817
2519922;PL;2678;2025;52.10457
2519962;PL;2683;2025;59.9011
2519872;PL;2670;2025;58.63964
2519892;PL;2675;2025;56.176376
2521146;PL;2755;2025;62.89566
2521031;PL;2746;2025;52.90471
2521058;PL;2748;2025;63.073708
2520932;PL;2740;2025;57.932003
2521260;PL;2766;2025;63.92714
2520710;PL;2725;2025;53.819233
2520712;PL;2726;2025;57.911446
2520687;PL;2714;2025;61.7641
2520697;PL;2715;2025;58.403732
2520677;PL;2711;2025;55.457752
2520716;PL;2729;2025;57.71103
2520654;PL;2708;2025;51.94844
2520662;PL;2709;2025;56.54155
2520109;PL;2697;2025;51.713665
2520118;PL;2698;2025;51.086895
2520075;PL;2694;2025;57.513416
2524891;PL;2824;2025;54.965446
2519984;PL;2685;2025;58.34254
2519991;PL;2687;2025;57.85001
2519923;PL;2679;2025;51.118614
2520056;PL;2690;2025;55.903034
2519733;PL;2667;2025;60.705673
2519865;PEC;28;2025;55.28593
2519699;PL;2660;2025;62.949432
2520064;PL;2691;2025;57.370872
2518845;PL;2648;2025;54.845406
2518582;PL;2641;2025;57.761158
2526482;PL;2923;2025;46.302166
2525440;PL;2868;2025;53.59677
2525441;PL;2869;2025;57.79455
2525346;PL;2863;2025;51.701336
2525561;PL;2870;2025;56.31735
2525320;PL;2858;2025;57.689156
2525324;PL;2859;2025;56.635605
2525272;PL;2852;2025;61.560406
2525570;PL;2871;2025;57.129288
2525096;PL;2847;2025;58.424377
2525097;PL;2848;2025;52.52304
2525077;PL;2845;2025;60.040737
2525125;PL;2849;2025;56.586964
2525049;PL;2841;2025;57.750343
2525052;PL;2842;2025;64.5354
2525025;PL;2838;2025;55.282505
2526483;PL;2924;2025;45.782204
2525009;PL;2831;2025;50.031853
2525010;PL;2832;2025;58.35991
2524951;PL;2827;2025;57.567997
2525011;PL;2833;2025;62.00236
2524355;PL;2823;2025;53.34962
2524320;PL;2820;2025;59.234013
2525013;PL;2834;2025;60.42665
2524286;PL;2815;2025;58.723473
2524287;PL;2816;2025;57.634914
2523836;PL;2812;2025;55.205822
2524296;PL;2817;2025;54.298965
2523793;PL;2807;2025;44.429672
2523794;PL;2808;2025;56.54115
2523787;PL;2804;2025;58.76332
2525014;PL;2835;2025;63.171745
2523759;PL;2799;2025;60.72929
2523730;PL;2794;2025;57.71541
2523766;PL;2800;2025;53.717888
2523713;PL;2790;2025;54.62358
2523715;PL;2791;2025;68.51307
2523704;PL;2787;2025;54.28648
2523767;PL;2801;2025;58.3418
2523671;PL;2781;2025;69.54859
2523676;PL;2783;2025;53.220894
2523661;PL;2778;2025;63.835262
2523678;PL;2784;2025;59.07502
2523503;PL;2774;2025;50.48686
2523505;PL;2775;2025;56.893684
2523388;PL;2771;2025;60.662125
2526485;PL;2925;2025;62.103535
2521255;PL;2762;2025;57.554443
2521257;PL;2763;2025;53.303432
2514363;PL;2421;2025;56.572628
2514461;PL;2426;2025;56.257393
2527902;PL;3030;2025;55.78922
2527940;PL;3031;2025;56.85288
2527882;PL;3024;2025;55.155205
2527952;PL;3032;2025;65.637054
2527706;PL;3020;2025;58.98052
2527707;PL;3021;2025;59.036327
2527660;PL;3017;2025;47.719437
2526913;PL;2969;2025;60.268463
2527975;PL;3035;2025;62.256752
2527379;PL;3012;2025;69.823875
2527381;PL;3013;2025;56.3687
2527346;PL;3009;2025;57.43847
2527395;PL;3014;2025;53.079502
2527322;PL;3005;2025;61.046135
2527328;PL;3006;2025;48.912247
2527299;PL;3002;2025;62.25923
2527977;PL;3036;2025;55.363674
2527169;PL;2995;2025;61.37475
2527189;PL;2996;2025;49.328884
2527145;PL;2992;2025;62.87508
2527192;PL;2997;2025;55.097847
2527141;PL;2988;2025;57.396336
2527142;PL;2989;2025;66.43945
2527119;PL;2985;2025;61.294746
2527193;PL;2998;2025;64.785774
2526956;PL;2976;2025;59.105896
2526991;PL;2977;2025;62.3575
2526921;PL;2973;2025;59.61261
2526992;PL;2978;2025;57.301746
2526915;PL;2970;2025;55.841373
2526906;PL;2966;2025;66.4577
2528001;PL;3037;2025;51.801865
2526893;PL;2959;2025;58.59549
2526894;PL;2960;2025;53.74202
2508194;PL;2263;2025;60.537575
2508313;PL;2269;2025;57.39823
2508893;PL;2309;2025;57.40062
2531328;PL;3195;2025;61.350857
2509039;PL;2323;2025;58.144753
2509296;PL;2327;2025;53.425705
2509904;PL;2348;2025;52.23666
2516807;PL;2563;2025;56.562447
2529801;PL;3158;2025;51.866318
2516726;PL;2556;2025;56.32984
2516565;PL;2548;2025;63.848297
2516731;PL;2557;2025;57.73469
2516195;PL;2539;2025;57.454132
2516150;PL;2536;2025;57.575386
2516120;PL;2532;2025;58.420242
2516125;PL;2533;2025;51.023846
2515992;PL;2524;2025;58.286674
2515944;PL;2518;2025;56.54622
2525571;PL;2872;2025;55.50015
2525654;PL;2901;2025;62.796165
2525328;PL;2861;2025;55.804707
2525337;PL;2862;2025;55.46533
2525319;PL;2857;2025;56.801712
2525183;PL;2850;2025;62.12743
2525215;PL;2851;2025;56.103695
2529798;PL;3157;2025;55.378998
2525037;PL;2839;2025;56.427406
2525046;PL;2840;2025;63.581783
2525015;PL;2836;2025;59.59866
2524953;PL;2828;2025;58.884724
2524913;PL;2825;2025;55.57159
2523837;PL;2813;2025;58.64525
2525058;PL;2843;2025;56.64305
2523792;PL;2806;2025;40.333237
2523784;PL;2803;2025;55.743504
2523796;PL;2809;2025;50.04107
2523716;PL;2792;2025;56.820847
2523666;PL;2779;2025;59.021126
2525059;PL;2844;2025;55.89285
2523390;PL;2772;2025;56.335632
2523499;PL;2773;2025;58.198547
2521149;PL;2756;2025;55.239094
2521101;PL;2752;2025;57.517498
2521098;PL;2749;2025;69.34798
2521021;PL;2745;2025;60.695724
2523573;PL;2776;2025;62.70504
2520942;PL;2741;2025;58.25974
2526917;PL;2971;2025;69.67324
2520680;PL;2712;2025;57.18466
2520520;PL;2706;2025;60.766525
2520083;PL;2695;2025;61.5052
2526399;PL;2919;2025;57.598824
2526398;PL;2918;2025;51.30406
2526726;PL;2938;2025;58.84553
2526631;PL;2929;2025;59.888985
2526539;PL;2928;2025;58.164585
2526724;PL;2937;2025;61.739098
2526698;PL;2932;2025;57.497776
2526723;PL;2936;2025;58.609802
2526722;PL;2935;2025;57.48806
2529556;PL;3147;2025;56.64302
2529550;PL;3146;2025;57.82373
2529593;PL;3151;2025;59.501984
2529758;PL;3155;2025;59.361374
2531269;PL;3193;2025;66.1444
2529832;PL;3163;2025;62.537678
2529965;PL;3168;2025;66.722534
2529915;PL;3166;2025;52.84103
2529995;PL;3176;2025;54.53095
2529982;PL;3171;2025;59.616543
2529994;PL;3175;2025;60.58016
2529991;PL;3174;2025;50.309937
2531261;PL;3192;2025;55.021423
2530252;PL;3179;2025;58.531303
2530447;PL;3183;2025;61.98276
2530441;PL;3182;2025;59.604477
2531188;PL;3191;2025;60.135567
2530535;PL;3186;2025;59.9738
2531181;PL;3190;2025;57.00421
2530622;PL;3189;2025;58.627964
2532058;PL;3261;2025;57.43525
2531335;PL;3196;2025;56.44831
2531409;PL;3200;2025;59.784676
2531400;PL;3199;2025;61.242466
2531476;PL;3208;2025;52.372402
2531437;PL;3203;2025;60.186256
2531474;PL;3207;2025;58.04982
2531455;PL;3206;2025;53.028465
2531637;PL;3224;2025;68.37325
2531512;PL;3211;2025;66.21866
2531530;PL;3215;2025;56.09791
2531525;PL;3214;2025;55.94318
2531621;PL;3223;2025;59.29629
2531583;PL;3218;2025;65.589294
2531615;PL;3222;2025;55.215584
2531614;PL;3221;2025;66.947426
2532056;PL;3260;2025;54.61248
2531681;PL;3227;2025;59.63725
2531695;PL;3231;2025;60.113453
2531693;PL;3230;2025;63.75243
2531932;PL;3243;2025;62.834633
2531911;PL;3238;2025;59.787655
2528042;PL;3042;2025;59.91509
2528053;PL;3047;2025;52.07331
2528049;PL;3046;2025;53.894043
2529235;PL;3126;2025;62.265896
2528306;PL;3053;2025;62.6759
2528327;PL;3057;2025;51.92904
2528319;PL;3056;2025;58.71673
2528425;PL;3065;2025;62.340767
2528383;PL;3060;2025;57.000698
2528424;PL;3064;2025;62.676167
2528413;PL;3063;2025;52.986835
2528578;PL;3082;2025;57.27524
2528442;PL;3068;2025;61.8636
2528472;PL;3070;2025;57.763123
2528446;PLP;140;2025;54.736507
2528559;PL;3080;2025;62.203197
2528486;PL;3073;2025;55.09531
2528550;PL;3078;2025;61.82239
2528537;PL;3077;2025;57.640224
2529234;PL;3125;2025;56.2284
2528619;PL;3085;2025;59.655373
2528696;PL;3094;2025;60.11772
2528688;PL;3091;2025;58.999454
2529070;PL;3105;2025;57.550537
2528716;PL;3100;2025;64.62922
2529057;PL;3104;2025;56.03945
2529056;PL;3103;2025;58.08651
2529224;PL;3124;2025;55.291153
2529082;PL;3110;2025;56.4165
2529129;PL;3115;2025;49.855293
2529128;PL;3114;2025;59.356808
2529217;PL;3123;2025;59.937088
2529163;PL;3118;2025;57.570446
2529204;PL;3122;2025;60.617985
2529179;PL;3121;2025;57.80631
2532073;PL;3262;2025;59.64667
2529265;PL;3129;2025;59.324898
2529390;PL;3132;2025;61.138187
2529389;PL;3131;2025;59.77192
2529478;PL;3138;2025;58.60712
2529399;PL;3135;2025;59.05461
2529461;PL;3137;2025;47.49749
2529428;PLP;143;2025;56.333763
2529805;PL;3160;2025;61.06831
2529544;PL;3142;2025;54.77157
2523684;PL;2785;2025;54.32949
2538301;PL;3594;2025;62.35871
2523670;PL;2780;2025;57.284832
2535732;PL;3384;2025;61.76715
2515783;PL;2506;2025;54.445248
2515790;PL;2510;2025;48.574738
2515789;PL;2509;2025;55.652416
2515799;PL;2513;2025;56.824947
2516044;PL;2527;2025;56.273514
2516021;PL;2526;2025;55.567265
2516117;PL;2530;2025;58.66572
2516365;PL;2542;2025;56.339222
2516459;PL;2546;2025;61.996044
2516603;PL;2549;2025;56.16366
2516789;PL;2560;2025;54.233627
2516962;PL;2573;2025;57.513798
2516981;PL;2577;2025;61.681564
2517109;PL;2581;2025;55.845303
2517812;PL;2602;2025;63.918232
2517530;PL;2593;2025;58.57939
2517645;PL;2599;2025;65.37043
2517837;PL;2605;2025;57.37062
2517841;PL;2609;2025;60.567165
2517840;PL;2608;2025;52.729107
2518115;PL;2619;2025;50.705944
2518007;PL;2617;2025;54.49876
2518124;PL;2626;2025;57.354694
2518417;PL;2633;2025;56.206875
2518160;PL;2631;2025;55.86964
2523685;PL;2786;2025;59.089546
2524316;PL;2819;2025;55.727947
2525947;PL;2913;2025;62.03666
2524945;PL;2826;2025;57.249016
2524984;PL;2829;2025;53.723133
2523777;PL;2802;2025;51.915707
2525020;PL;2837;2025;57.44965
2525079;PL;2846;2025;58.207355
2525304;PL;2856;2025;47.959625
2525945;PL;2912;2025;59.169804
2525389;PL;2867;2025;57.336647
2525388;PL;2866;2025;45.796703
2525597;PL;2883;2025;57.51221
2525582;PL;2874;2025;60.319412
2525579;PL;2873;2025;60.58326
2525925;PL;2911;2025;59.55676
2525616;PL;2897;2025;53.334404
2525658;PL;2902;2025;55.109863
2525913;PL;2910;2025;55.08082
2525732;PL;2905;2025;62.071526
2525861;PL;2909;2025;63.19228
2525807;PL;2908;2025;57.247585
2537502;PL;3493;2025;58.063282
2517986;PL;2615;2025;57.4056
2518122;PL;2624;2025;60.334408
2518121;PL;2623;2025;56.32509
2518581;PL;2640;2025;56.90337
2518156;PL;2630;2025;55.699463
2518571;PL;2638;2025;63.896774
2518570;PL;2637;2025;52.834545
2538300;PL;3593;2025;50.519115
2519661;PL;2657;2025;57.68312
2519921;PL;2677;2025;50.51597
2519919;PL;2676;2025;46.997757
2520517;PL;2705;2025;55.4982
2520728;PL;2734;2025;59.18664
2521141;PL;2753;2025;55.80728
2538294;PL;3587;2025;51.175785
2526321;PL;2914;2025;58.460926
2536735;PL;3422;2025;55.820107
2536695;PL;3416;2025;58.986534
2536732;PL;3421;2025;59.748417
2536708;PL;3419;2025;57.101284
2537644;PL;3530;2025;62.60218
2537641;PL;3528;2025;67.529175
2537615;PL;3515;2025;60.52584
2537626;PLP;151;2025;49.177795
2537551;PL;3506;2025;57.841934
2537548;PL;3505;2025;59.6048
2537527;PL;3499;2025;61.907417
2537600;PL;3511;2025;58.195675
2537499;PL;3490;2025;53.288006
2537498;PLP;149;2025;57.11993
2537425;PL;3478;2025;54.16311
2537490;PL;3486;2025;58.393818
2537339;PL;3470;2025;55.731552
2537331;PL;3469;2025;59.0281
2537280;PL;3462;2025;59.338116
2537685;PL;3538;2025;64.65948
2536837;PL;3450;2025;57.530624
2536836;PL;3449;2025;58.138454
2536829;PL;3443;2025;70.82522
2536833;PL;3446;2025;57.703655
2536787;PL;3434;2025;64.6474
2536759;PL;3428;2025;60.427708
2536803;PL;3439;2025;64.26519
2536705;PL;3418;2025;57.12297
2536701;PL;3417;2025;58.658146
2536613;PL;3410;2025;56.37492
2536669;PL;3413;2025;57.042564
2536214;PL;3402;2025;61.35857
2536213;PL;3401;2025;56.847607
2536110;PL;3395;2025;55.473305
2536750;PL;3424;2025;67.58015
2535739;PL;3385;2025;63.414955
2535620;PL;3378;2025;59.64191
2535624;PL;3381;2025;58.17181
2535487;PL;3368;2025;57.606613
2535471;PL;3367;2025;63.189117
2534968;PL;3358;2025;62.724995
2535607;PL;3374;2025;57.565002
2534618;PL;3346;2025;49.706696
2534613;PL;3345;2025;60.77812
2534402;PL;3338;2025;58.092644
2534532;PL;3342;2025;56.82258
2534271;PL;3328;2025;57.676327
2534228;PL;3327;2025;59.859283
2534103;PL;3320;2025;60.35636
2537252;PL;3458;2025;54.596924
2538309;PL;3600;2025;61.93003
2537693;PL;3540;2025;58.06973
2537861;PL;3544;2025;57.594944
2537828;PL;3542;2025;60.932285
2538003;PL;3553;2025;58.614338
2537923;PL;3548;2025;58.111633
2538002;PL;3552;2025;63.129543
2537967;PL;3551;2025;58.31495
2538274;PL;3567;2025;57.693527
2538133;PL;3556;2025;58.22735
2538206;PL;3560;2025;56.857414
2538163;PL;3559;2025;55.20741
2538273;PL;3566;2025;54.160355
2538218;PL;3562;2025;55.903156
2538272;PL;3565;2025;69.18729
2538271;PL;3564;2025;58.78548
2538307;PL;3599;2025;59.541023
2538277;PL;3570;2025;52.83116
2538281;PL;3574;2025;58.688046
2538280;PL;3573;2025;51.56992
2538289;PL;3582;2025;58.684063
2538284;PL;3577;2025;48.479195
2538288;PL;3581;2025;53.30336
2538287;PL;3580;2025;52.6678
2538306;PL;3598;2025;63.872
2538292;PL;3585;2025;50.218082
2538296;PL;3589;2025;50.736416
2538295;PL;3588;2025;53.947784
2538305;PL;3597;2025;59.398506
2538299;PL;3592;2025;51.227222
2538304;PL;3596;2025;62.34885
2538302;PL;3595;2025;62.645214
2538297;PL;3590;2025;51.284348
2538286;PL;3579;2025;53.45956
2538285;PL;3578;2025;48.770233
2538279;PL;3572;2025;64.67358
2538290;PL;3583;2025;54.39343
2538263;PL;2810;2025;59.63735
2538254;PL;3563;2025;63.00288
2538141;PL;3558;2025;58.76287
2538208;PLP;153;2025;57.565224
2537960;PL;3550;2025;56.80751
2537957;PL;3549;2025;60.965942
2537815;PL;3541;2025;47.981617
2538275;PL;3568;2025;52.300167
2537684;PL;3537;2025;58.44038
2537683;PL;3536;2025;55.000477
2537638;PL;3524;2025;57.163322
2537645;PL;3532;2025;62.2424
2537609;PL;3512;2025;65.90116
2537546;PL;3504;2025;57.85662
2537504;PL;3494;2025;52.55661
2537494;PL;3487;2025;57.2931
2537418;PL;3474;2025;54.559647
2537417;PL;3473;2025;55.362923
2537297;PL;3466;2025;61.291027
2537247;PL;3457;2025;49.1002
2537243;PL;3456;2025;62.544
2536852;PL;3453;2025;60.55126
2536804;PL;3440;2025;60.833508
2536287;PL;3405;2025;61.73868
2536277;PL;3404;2025;67.67455
2536113;PL;3398;2025;56.851913
2536612;PL;3409;2025;59.365017
2536100;PL;3389;2025;56.44367
2535874;PL;3388;2025;59.717464
2535628;PL;3382;2025;57.337654
2535597;PL;3373;2025;55.43376
2535457;PL;3365;2025;49.16803
2536107;PL;3394;2025;57.284473
2534850;PL;3352;2025;60.85093
2534782;PL;3351;2025;60.652374
2534329;PL;3333;2025;64.36785
2534324;PLP;147;2025;57.721363
2534149;PL;3324;2025;47.867916
2534401;PL;3337;2025;57.234406
2533964;PL;3314;2025;59.633255
2533861;PL;3313;2025;63.121086
2539268;PL;3681;2025;62.096012
2539257;PL;3680;2025;62.057793
2539393;PL;3697;2025;67.26866
2539275;PL;3685;2025;58.85036
2539348;PL;3688;2025;51.09482
2539320;PLP;158;2025;52.87185
2539392;PL;3696;2025;64.16314
2539353;PL;3691;2025;62.537605
2539386;PL;3695;2025;67.388
2539383;PL;3694;2025;57.61951
2539366;PL;3693;2025;55.174793
2539365;PL;3692;2025;65.371155
2539299;PL;3687;2025;57.02591
2539350;PL;3689;2025;60.78842
2539244;PL;3679;2025;60.46859
2539243;PL;3678;2025;57.211365
2539206;PL;3672;2025;61.94939
2539270;PL;3683;2025;54.29659
2539182;PL;3662;2025;55.09596
2539181;PL;3661;2025;64.43839
2539062;PL;3654;2025;60.536324
2539121;PL;3657;2025;53.0836
2539036;PL;3646;2025;56.029736
2539035;PL;3645;2025;60.028374
2538981;PL;3639;2025;62.19583
2539191;PL;3667;2025;58.400387
2538782;PL;3630;2025;58.618896
2538714;PL;3629;2025;58.06486
2538380;PLP;156;2025;56.863342
2538468;PL;3624;2025;60.12947
2538326;PL;3615;2025;63.97655
2538325;PL;3614;2025;65.61635
2538319;PL;3609;2025;62.361336
2538332;PL;3618;2025;54.206425
2538291;PL;3584;2025;61.615288
2538939;PL;3635;2025;46.60329
2538212;PL;3561;2025;54.97216
2538004;PL;3554;2025;59.808914
2537922;PL;3547;2025;59.59815
2536830;PL;3444;2025;69.78891
2536801;PL;3437;2025;59.732117
2536835;PL;3448;2025;56.66946
2536757;PL;3427;2025;53.865944
2536616;PL;3411;2025;61.996258
2536105;PL;3393;2025;56.574417
2536104;PL;3392;2025;55.725395
2535749;PL;3386;2025;58.998657
2535617;PL;3377;2025;60.559715
2535496;PL;3370;2025;62.105976
2534917;PL;3357;2025;49.36497
2534910;PL;3356;2025;40.67869
2534749;PL;3350;2025;54.354813
2534897;PL;3353;2025;56.360817
2534298;PL;3332;2025;44.313244
2533976;PL;3318;2025;56.82954
2533972;PL;3317;2025;56.497787
2533839;PL;3310;2025;55.440758
2539274;PL;3684;2025;61.174995
2533405;PL;3301;2025;61.03649
2533397;PL;3298;2025;56.69744
2533214;PL;3293;2025;63.87297
2533685;PL;3306;2025;57.522232
2532810;PL;3280;2025;60.16285
2532694;PL;3278;2025;50.998943
2532509;PL;3271;2025;55.528416
2532612;PL;3275;2025;58.00828
2532120;PL;3264;2025;54.04826
2532083;PL;3263;2025;56.45569
2532036;PL;3257;2025;43.444435
2539777;PL;3714;2025;60.41439
2539462;PL;3708;2025;56.708843
2539818;PLP;159;2025;60.49868
2539401;PL;3699;2025;66.054344
2539399;PL;3698;2025;55.525696
2540478;PL;3735;2025;54.273857
2539187;PL;3666;2025;51.137478
2539185;PL;3665;2025;54.819862
2539156;PL;3658;2025;57.990467
2539046;PL;3650;2025;60.48277
2539045;PL;3649;2025;57.02876
2539033;PL;3643;2025;61.55529
2538938;PL;3634;2025;53.071415
2538889;PL;3633;2025;49.031296
2538657;PL;3628;2025;46.966305
2538784;PL;3631;2025;51.27862
2538343;PL;3619;2025;61.07741
2538324;PL;3613;2025;59.255184
2538313;PL;3604;2025;60.515636
2538312;PL;3603;2025;57.631756
2538276;PL;3569;2025;57.759876
2539230;PL;3674;2025;57.558147
2537686;PL;3539;2025;61.21489
2537613;PL;3514;2025;60.24531
2537555;PL;3507;2025;52.24977
2537637;PL;3523;2025;62.125267
2537525;PL;3498;2025;64.45633
2537524;PL;3497;2025;54.649536
2537500;PL;3491;2025;58.537346
2531284;PL;3194;2025;63.537186
2532468;PL;2213;2025;62.723194
2531514;PL;3212;2025;64.26985
2531515;PL;3213;2025;60.17654
2531682;PL;3228;2025;58.876324
2531984;PL;3252;2025;61.89374
2531925;PL;3241;2025;58.54629
2531970;PL;3247;2025;58.49652
2531971;PL;3248;2025;65.25235
2532055;PL;3259;2025;63.52731
2532029;PL;3256;2025;59.62144
2533705;PL;3307;2025;56.37827
2532543;PL;3273;2025;53.487038
2532963;PL;3282;2025;61.812313
2533311;PL;3296;2025;54.01639
2533859;PL;3312;2025;57.363285
2534035;PL;3319;2025;56.447422
2534350;PL;3336;2025;56.005764
2524285;PL;2814;2025;62.585728
2523835;PL;2811;2025;59.688854
2524313;PL;2818;2025;56.55439
2525081;PLP;130;2025;58.17209
2525598;PL;2884;2025;57.889545
2525663;PL;2903;2025;62.65763
2525631;PL;2900;2025;55.67969
2525755;PL;2906;2025;59.55676
2525762;PL;2907;2025;59.756756
2527116;PL;2984;2025;57.49904
2526742;PL;2941;2025;60.176804
2526745;PL;2942;2025;53.868336
2526903;PL;2963;2025;58.59784
2526834;PL;2952;2025;55.37549
2526889;PL;2958;2025;44.308964
2526907;PL;2967;2025;62.197475
2526953;PL;2974;2025;51.630283
2527654;PL;3016;2025;60.30408
2527147;PLP;135;2025;60.48225
2527331;PL;3007;2025;58.170845
2527321;PL;3004;2025;63.1647
2527347;PL;3010;2025;61.204803
2527348;PL;3011;2025;60.87553
2527900;PL;3029;2025;61.52929
2528043;PL;3043;2025;57.697052
2528141;PL;3051;2025;61.41944
2528142;PLP;137;2025;65.14368
2531436;PL;3202;2025;60.229008
2540500;PL;3745;2025;55.850388
2533056;PL;3285;2025;49.921257
2542048;PL;3847;2025;56.418407
2542388;PL;3886;2025;58.204823
2515662;PL;2499;2025;54.174526
2516440;PL;2545;2025;59.667976
2530336;PL;3181;2025;47.4318
2557024;PEC;34;2025;60.04451
2534336;PL;3334;2025;55.54912
2534108;PL;3321;2025;56.195404
2533415;PL;3303;2025;56.862473
2533387;PL;3297;2025;46.299915
2533217;PL;3294;2025;57.60282
2532126;PL;3265;2025;53.64217
2531982;PL;3250;2025;54.24012
2531981;PL;3249;2025;55.632603
2531649;PL;3225;2025;59.195793
2531930;PL;3242;2025;51.41629
2531337;PL;3197;2025;57.327354
2529267;PLP;141;2025;64.05267
2528606;PL;3083;2025;59.865208
2528054;PL;3048;2025;44.921722
2527345;PL;3008;2025;59.233578
2526897;PL;2961;2025;57.903797
2526747;PL;2944;2025;60.887573
2526731;PL;2939;2025;62.017822
2526852;PLP;132;2025;53.139805
2525665;PL;2904;2025;51.794827
2560648;PL;4541;2025;55.180515
2560195;PL;4528;2025;56.71867
2559752;PL;4509;2025;55.264366
2559014;PL;1278;2025;60.81577
2557607;PL;4467;2025;54.6703
2557389;PL;4453;2025;58.58115
2557064;PL;4431;2025;65.40627
2557063;PL;4430;2025;60.427578
2556118;PLP;185;2025;58.700466
2555960;PL;4383;2025;55.066307
2555826;PL;4362;2025;55.836647
2555397;PL;4352;2025;56.628735
2555095;PL;4329;2025;59.504284
2554678;PL;4316;2025;60.14446
2554498;PL;4290;2025;56.172646
2554649;PL;4313;2025;63.41702
2553602;PL;4253;2025;63.101124
2552654;PL;4235;2025;63.060146
2552299;PL;4212;2025;58.664345
2552026;PL;4203;2025;57.939087
2551331;PL;4178;2025;60.955788
2551161;PL;4164;2025;54.482998
2531689;PL;3229;2025;60.57378
2531598;PL;3219;2025;61.071228
2531371;PL;3198;2025;56.621025
2529967;PL;3169;2025;60.095722
2529590;PL;3150;2025;53.832775
2529561;PL;3149;2025;61.283596
2529394;PL;3133;2025;63.81192
2529166;PL;3119;2025;62.386757
2528698;PL;3096;2025;63.91616
2528659;PL;3089;2025;64.549164
2528477;PL;3072;2025;60.247456
2528382;PL;3059;2025;58.41486
2528307;PL;3054;2025;58.897884
2528434;PL;3067;2025;54.543423
2527265;PLP;136;2025;56.985325
2526778;PL;2949;2025;53.53331
2526746;PL;2943;2025;59.2134
2526707;PL;2933;2025;55.14757
2526355;PL;2915;2025;46.726994
2523712;PL;2789;2025;58.36866
2519867;PL;2669;2025;58.209713
2555110;PL;4333;2025;56.08051
2554835;PL;4324;2025;56.52144
2554555;PL;4295;2025;56.154366
2554347;PL;4280;2025;55.27649
2553785;PL;4260;2025;59.458576
2553773;PL;4259;2025;62.416275
2552503;PL;4216;2025;58.63919
2551337;PL;4183;2025;58.960224
2551262;PL;4174;2025;65.25007
2550940;PL;4148;2025;55.375755
2550745;PL;4135;2025;59.211575
2549831;PL;4116;2025;60.797626
2551204;PL;4166;2025;54.58643
2549400;PL;4083;2025;57.305153
2549048;PL;4070;2025;59.115517
2548417;PL;4048;2025;59.0795
2547244;PL;4039;2025;59.60708
2545961;PL;4016;2025;55.642067
2545835;PL;4002;2025;56.20575
2545048;PL;3984;2025;52.11625
2545046;PL;3983;2025;63.05933
2543119;PL;3952;2025;53.655136
2543085;PL;3936;2025;54.424633
2542858;PL;3918;2025;66.38449
2542471;PL;3908;2025;64.4056
2529419;PLP;142;2025;60.335213
2528376;PL;3058;2025;58.77178
2527772;PL;3023;2025;62.744946
2527680;PL;3018;2025;58.153046
2527140;PL;2987;2025;53.566788
2526910;PL;2968;2025;58.723904
2526776;PL;2947;2025;61.919563
2526375;PL;2917;2025;60.32401
2524336;PL;2822;2025;60.06257
2523385;PL;2769;2025;59.26024
2519702;PL;2661;2025;53.52391
2517838;PL;2606;2025;58.301483
2516980;PL;2576;2025;59.821957
2516942;PL;2571;2025;54.01876
2516063;PLP;123;2025;54.946537
2515791;PL;2511;2025;49.62221
2515460;PL;2471;2025;59.4242
2549493;PL;4089;2025;51.08167
2549492;PL;4088;2025;58.240425
2548433;PL;4052;2025;56.80349
2546048;PL;4022;2025;59.840816
2545920;PL;4012;2025;58.99831
2545226;PL;3988;2025;58.776028
2544402;PL;3974;2025;64.5393
2543140;PL;3958;2025;62.88898
2544102;PL;3970;2025;60.33464
2542863;PL;3921;2025;49.776398
2542456;PL;3904;2025;60.342545
2542286;PL;3877;2025;64.21431
2542110;PL;3854;2025;56.933628
2542004;PL;3839;2025;54.199673
2541439;PL;3821;2025;54.994522
2541431;PL;3820;2025;60.706215
2541103;PL;3789;2025;52.002544
2541071;PL;3776;2025;48.898716
2540815;PL;3756;2025;55.819702
2528433;PL;3066;2025;58.002216
2528388;PL;3061;2025;48.853313
2527884;PL;3025;2025;56.173992
2527146;PL;2993;2025;60.76073
2526876;PL;2956;2025;60.63243
2526785;PL;2951;2025;55.58536
2526732;PL;2940;2025;63.21488
2526452;PL;2922;2025;46.887527
2525620;PL;2898;2025;60.652508
2516979;PL;2575;2025;57.708073
2517510;PL;2590;2025;54.088825
2515659;PL;2496;2025;58.34701
2515592;PL;2480;2025;59.050663
2514865;PL;2440;2025;60.39179
2545350;PL;3993;2025;52.44521
2545907;PL;4010;2025;57.588093
2547069;PLP;173;2025;59.37984
2549064;PL;4077;2025;63.82921
2548882;PL;4059;2025;50.846436
2549131;PL;4080;2025;58.254982
2549517;PL;4093;2025;54.258694
2549815;PL;4114;2025;47.77298
2550414;PL;4123;2025;65.13979
2550766;PL;4141;2025;43.17348
2551040;PL;4154;2025;53.39024
2551714;PL;4190;2025;54.02333
2551795;PL;4191;2025;58.24429
2552226;PL;4211;2025;61.590195
2552615;PL;4228;2025;59.117054
2553753;PL;4258;2025;56.39693
2523711;PL;2788;2025;58.453403
2524323;PL;2821;2025;59.275066
2526414;PL;2920;2025;61.41403
2526884;PL;2957;2025;55.043835
2526902;PL;2962;2025;56.222546
2513454;PL;2408;2025;54.21288
2515604;PL;2484;2025;55.200897
2515693;PL;2502;2025;60.517456
2552614;PL;4227;2025;52.983326
